anon_country_name,region,metric,value
country_name_038,Oceania,portions,0.030202913237592808
country_name_038,Oceania,total_employment,0.8601208955312138
country_name_038,Oceania,women_employment,0.8270359332085452
country_name_038,Oceania,livelihood,0.8883936715164006
country_name_038,Oceania,total_catch,0.030887724798171038
country_name_123,Asia,portions,0.0840561761160999
country_name_123,Asia,total_employment,0.970378646841675
country_name_123,Asia,women_employment,0.9661195106346782
country_name_123,Asia,livelihood,0.9830474104844492
country_name_123,Asia,total_catch,0.1586035768376937
country_name_044,Asia,portions,1
country_name_044,Asia,total_employment,0.9531376123032151
country_name_044,Asia,women_employment,0.9647764154148877
country_name_044,Asia,livelihood,0.98766824459911
country_name_044,Asia,total_catch,1
country_name_026,Americas,portions,0.08443311572857519
country_name_026,Americas,total_employment,0.8339856696544379
country_name_026,Americas,women_employment,0.8509924155424126
country_name_026,Americas,livelihood,0.8844695867635132
country_name_026,Americas,total_catch,0.21261592381268182
country_name_013,Americas,portions,0.1555178648257562
country_name_013,Americas,total_employment,0.8539620845650395
country_name_013,Americas,women_employment,0.8390658949416817
country_name_013,Americas,livelihood,0.8921712953089042
country_name_013,Americas,total_catch,0.2858248500994749
country_name_236,Asia,portions,0.5693251969971027
country_name_236,Asia,total_employment,0.946489056806491
country_name_236,Asia,women_employment,0.946510178506654
country_name_236,Asia,livelihood,0.975777838550688
country_name_236,Asia,total_catch,0.5354456351688568
country_name_016,Oceania,portions,1
country_name_016,Oceania,total_catch,1
country_name_157,Oceania,portions,0.7636786113959726
country_name_157,Oceania,total_employment,0.8833470539923092
country_name_157,Oceania,women_employment,0.8317239548546747
country_name_157,Oceania,livelihood,0.9481459551635538
country_name_157,Oceania,total_catch,0.6559885462495846
country_name_167,Europe,portions,0.05133846030858662
country_name_167,Europe,total_employment,0.7019448052629493
country_name_167,Europe,women_employment,0.7055121793355144
country_name_167,Europe,livelihood,0.7266037303854708
country_name_167,Europe,total_catch,0.1388840552350226
country_name_226,Americas,total_employment,0.8237505355827457
country_name_226,Americas,women_employment,0.8540535473456495
country_name_226,Americas,livelihood,0.8688342471738241
country_name_052,Asia,total_employment,0.8100914139322122
country_name_052,Asia,women_employment,0.7959091790135553
country_name_052,Asia,livelihood,0.9091647850876348
country_name_086,Europe,portions,0.07297746195889059
country_name_086,Europe,total_employment,0.5432944665854573
country_name_086,Europe,women_employment,0.5209768425618522
country_name_086,Europe,livelihood,0.5566154155171558
country_name_086,Europe,total_catch,0.061942070007249474
country_name_190,Americas,portions,0.3805232424907732
country_name_190,Americas,total_employment,0.9871633609221344
country_name_190,Americas,women_employment,0.9839809913332569
country_name_190,Americas,livelihood,0.9915309287817353
country_name_190,Americas,total_catch,1
country_name_218,Asia,total_employment,1
country_name_218,Asia,women_employment,1
country_name_218,Asia,livelihood,1
country_name_087,Oceania,total_employment,0.9037989324769102
country_name_087,Oceania,women_employment,0.8537051600718701
country_name_087,Oceania,livelihood,0.9549066664043394
country_name_199,Asia,portions,0.32785505489402234
country_name_199,Asia,total_employment,1
country_name_199,Asia,women_employment,1
country_name_199,Asia,livelihood,1
country_name_199,Asia,total_catch,0.9810797096703776
country_name_183,Europe,portions,0.06979649995582846
country_name_183,Europe,total_employment,0.7839904477663832
country_name_183,Europe,women_employment,0.7799730133332009
country_name_183,Europe,livelihood,0.799365014892692
country_name_183,Europe,total_catch,0.5338846596837049
country_name_132,Europe,portions,0.07366306611704157
country_name_132,Europe,total_employment,0.45833035692061697
country_name_132,Europe,women_employment,0.4721810600572262
country_name_132,Europe,livelihood,0.5028259347477813
country_name_132,Europe,total_catch,0.08795757870636005
country_name_206,Africa,portions,0.2881808229262004
country_name_206,Africa,total_employment,0.9776086344028705
country_name_206,Africa,women_employment,0.9737397071425911
country_name_206,Africa,livelihood,0.98645099577407
country_name_206,Africa,total_catch,1
country_name_171,Asia,portions,0.58380890823518
country_name_171,Asia,total_employment,0.9745173924688844
country_name_171,Asia,women_employment,0.9744477671640095
country_name_171,Asia,livelihood,0.985947289155109
country_name_171,Asia,total_catch,1
country_name_122,Africa,portions,0.3544736295012611
country_name_122,Africa,total_employment,0.8687003970676779
country_name_122,Africa,women_employment,0.7823231556671156
country_name_122,Africa,livelihood,0.9144416303959422
country_name_122,Africa,total_catch,1
country_name_096,Africa,portions,1
country_name_096,Africa,total_employment,0.957220439565697
country_name_096,Africa,women_employment,0.9575433086900367
country_name_096,Africa,livelihood,0.9719680576631312
country_name_096,Africa,total_catch,0.8863598957288127
country_name_142,Asia,portions,1
country_name_142,Asia,total_catch,1
country_name_050,Oceania,portions,0.6264058329940382
country_name_050,Oceania,total_employment,0.9570363344300589
country_name_050,Oceania,women_employment,0.913743010445117
country_name_050,Oceania,livelihood,0.9751592169003578
country_name_050,Oceania,total_catch,0.3993970295849277
country_name_217,Africa,portions,1
country_name_217,Africa,total_employment,0.9447995866391196
country_name_217,Africa,women_employment,0.9497064183033003
country_name_217,Africa,livelihood,0.9700123769464186
country_name_217,Africa,total_catch,0.7471387124430636
country_name_062,Americas,portions,0.20654020943485324
country_name_062,Americas,total_employment,0.7572638707530588
country_name_062,Americas,women_employment,0.7909272007006303
country_name_062,Americas,livelihood,0.8263312445159476
country_name_062,Americas,total_catch,0.3829400717293344
country_name_193,Africa,portions,0.12007232717981359
country_name_193,Africa,total_employment,1
country_name_193,Africa,women_employment,1
country_name_193,Africa,livelihood,1
country_name_193,Africa,total_catch,0.36412437595
country_name_215,Europe,portions,0.0659513719214836
country_name_215,Europe,total_employment,0.6507610533945398
country_name_215,Europe,women_employment,0.5886339708720829
country_name_215,Europe,livelihood,0.6496833259946886
country_name_215,Europe,total_catch,1
country_name_120,Africa,portions,0.09606814392338718
country_name_120,Africa,total_employment,0.9393039004984906
country_name_120,Africa,women_employment,0.8864662370491397
country_name_120,Africa,livelihood,0.9642828348422531
country_name_120,Africa,total_catch,1
country_name_114,Africa,portions,0.12014210942270658
country_name_114,Africa,total_employment,0.9192512021502215
country_name_114,Africa,women_employment,0.9246276963874959
country_name_114,Africa,livelihood,0.9516921504657836
country_name_114,Africa,total_catch,0.11064295454545454
country_name_239,Americas,portions,0.08616866453515563
country_name_239,Americas,total_employment,0.7875099885039374
country_name_239,Americas,women_employment,0.7363690348939405
country_name_239,Americas,livelihood,0.8369698668161315
country_name_239,Americas,total_catch,0.16647647455599437
country_name_194,Europe,portions,0.04152619799931758
country_name_194,Europe,total_employment,0.7812913367984251
country_name_194,Europe,women_employment,0.7759434130511336
country_name_194,Europe,livelihood,0.7928041157180088
country_name_194,Europe,total_catch,1
country_name_186,Europe,portions,1
country_name_186,Europe,total_employment,0.44475319281986325
country_name_186,Europe,women_employment,0.43679530630402563
country_name_186,Europe,livelihood,0.4429873301352376
country_name_186,Europe,total_catch,1
country_name_055,Europe,portions,0.06430056746063978
country_name_055,Europe,total_employment,0.5419802621224713
country_name_055,Europe,women_employment,0.49701372526407017
country_name_055,Europe,livelihood,0.5546695379171865
country_name_055,Europe,total_catch,0.10509377077228897
country_name_162,Africa,portions,1
country_name_162,Africa,total_employment,1
country_name_162,Africa,women_employment,1
country_name_162,Africa,livelihood,1
country_name_162,Africa,total_catch,1
country_name_170,Africa,portions,0.07454826875422539
country_name_170,Africa,total_catch,0.042794908718945764
country_name_043,Asia,portions,1
country_name_043,Asia,total_employment,0.9838771303102457
country_name_043,Asia,women_employment,0.9832111432469378
country_name_043,Asia,livelihood,0.9912709432716893
country_name_043,Asia,total_catch,1
country_name_211,Africa,portions,1
country_name_211,Africa,total_employment,0.9619252339771124
country_name_211,Africa,women_employment,0.9369503423991825
country_name_211,Africa,livelihood,0.9899833649797294
country_name_211,Africa,total_catch,1
country_name_235,Africa,portions,0.4807635642068223
country_name_235,Africa,total_employment,0.9611073347525575
country_name_235,Africa,women_employment,0.967845242577725
country_name_235,Africa,livelihood,0.9751711892974718
country_name_235,Africa,total_catch,0.6751439031930564
country_name_008,Asia,portions,0.37506760057692734
country_name_008,Asia,total_employment,0.9132746382501474
country_name_008,Asia,women_employment,0.9142563257977202
country_name_008,Asia,livelihood,0.9860526018466788
country_name_008,Asia,total_catch,0.3321719586075277
country_name_041,Asia,portions,0.4036982986329441
country_name_041,Asia,total_employment,0.8286016430819302
country_name_041,Asia,women_employment,0.8647161857318315
country_name_041,Asia,livelihood,0.8771612338827213
country_name_041,Asia,total_catch,1
country_name_131,Asia,portions,0.02217146635217201
country_name_131,Asia,total_employment,1
country_name_131,Asia,women_employment,1
country_name_131,Asia,livelihood,1
country_name_131,Asia,total_catch,1
country_name_092,Asia,portions,1
country_name_092,Asia,total_employment,1
country_name_092,Asia,women_employment,1
country_name_092,Asia,livelihood,1
country_name_092,Asia,total_catch,1
country_name_070,Oceania,portions,1
country_name_070,Oceania,total_employment,0.9519760283201167
country_name_070,Oceania,women_employment,0.9094614342093491
country_name_070,Oceania,livelihood,0.9779988410636129
country_name_070,Oceania,total_catch,0.9343025930806513
country_name_221,Americas,portions,0.46294614394752587
country_name_221,Americas,total_employment,0.8876270265124179
country_name_221,Americas,women_employment,0.8582197814720178
country_name_221,Americas,livelihood,0.9147485938089459
country_name_221,Americas,total_catch,1
country_name_060,Africa,portions,0.3568676594662125
country_name_060,Africa,total_employment,0.895458748383361
country_name_060,Africa,women_employment,0.8873939836706762
country_name_060,Africa,livelihood,0.9390181963618505
country_name_060,Africa,total_catch,0.450906996469601
country_name_252,Asia,portions,0.08248463891598655
country_name_252,Asia,total_employment,0.5453138973168784
country_name_252,Asia,women_employment,0.5080962270402185
country_name_252,Asia,livelihood,0.6473705273434176
country_name_252,Asia,total_catch,0.1195033300178977
country_name_082,Asia,total_employment,0.8405084751958305
country_name_082,Asia,women_employment,0.8582619386659578
country_name_082,Asia,livelihood,0.922336311161969
country_name_145,Africa,portions,1
country_name_145,Africa,total_employment,0.997001469535886
country_name_145,Africa,women_employment,0.9967270405103735
country_name_145,Africa,livelihood,0.9982002678420625
country_name_145,Africa,total_catch,0.999999874338343
country_name_245,Africa,portions,0.8968592708342497
country_name_245,Africa,total_employment,1
country_name_245,Africa,women_employment,1
country_name_245,Africa,livelihood,1
country_name_245,Africa,total_catch,1
country_name_034,Europe,portions,0.047791380416861665
country_name_034,Europe,total_employment,0.4952915847821326
country_name_034,Europe,women_employment,0.4987420814479637
country_name_034,Europe,livelihood,0.5277315451799409
country_name_034,Europe,total_catch,0.2149400220427022
country_name_068,Americas,portions,0.05343745267382469
country_name_068,Americas,total_employment,0.6667946693177136
country_name_068,Americas,women_employment,0.5387692532849496
country_name_068,Americas,livelihood,0.738902659006058
country_name_068,Americas,total_catch,0.21830040933621062
country_name_126,Americas,portions,0.36035263167948667
country_name_126,Americas,total_employment,0.8488836619672496
country_name_126,Americas,women_employment,0.8853107490386178
country_name_126,Americas,livelihood,0.9242526902033759
country_name_126,Americas,total_catch,0.2460272798865978
country_name_088,Asia,portions,0.02950707401040253
country_name_088,Asia,total_employment,1
country_name_088,Asia,women_employment,1
country_name_088,Asia,livelihood,1
country_name_088,Asia,total_catch,1
country_name_213,Americas,portions,0.02015080483247246
country_name_213,Americas,total_employment,0.9273158129868111
country_name_213,Americas,women_employment,0.9022747180554035
country_name_213,Americas,livelihood,0.9447354463392882
country_name_213,Americas,total_catch,0.019039929285059126
country_name_230,Americas,portions,0.3209485759544485
country_name_230,Americas,total_employment,0.8559075274066109
country_name_230,Americas,women_employment,0.8134694451581583
country_name_230,Americas,livelihood,0.9010912172360613
country_name_230,Americas,total_catch,0.7852873646858363
country_name_040,Americas,total_employment,0.7099692099176476
country_name_040,Americas,women_employment,0.7381002557990815
country_name_040,Americas,livelihood,0.7748362059484343
country_name_166,Asia,portions,0.4202511270175979
country_name_166,Asia,total_employment,0.6470692115761877
country_name_166,Asia,women_employment,0.5726584041081448
country_name_166,Asia,livelihood,0.789449543754335
country_name_166,Asia,total_catch,0.3703751539807801
country_name_134,Oceania,portions,0.091056265550163
country_name_134,Oceania,total_employment,0.8376386395092209
country_name_134,Oceania,women_employment,0.8035276000571528
country_name_134,Oceania,livelihood,0.9588969350693072
country_name_134,Oceania,total_catch,0.05703900861452162
country_name_224,Oceania,total_employment,0.9318110792781797
country_name_224,Oceania,women_employment,0.875020980701673
country_name_224,Oceania,livelihood,0.9685998116571313
country_name_080,Asia,portions,0.12212704275464564
country_name_080,Asia,total_employment,0.977276838520395
country_name_080,Asia,women_employment,0.975212021821346
country_name_080,Asia,livelihood,0.9900631504565317
country_name_080,Asia,total_catch,0.34408251880574126
country_name_117,Africa,portions,0.033468216485881205
country_name_117,Africa,total_employment,0.8102261950379218
country_name_117,Africa,women_employment,0.7224578279197608
country_name_117,Africa,livelihood,0.8768718347572831
country_name_117,Africa,total_catch,0.06390586447344469
country_name_229,Africa,portions,0.9486924294522721
country_name_229,Africa,total_employment,0.9771242288770203
country_name_229,Africa,women_employment,0.9667163432076221
country_name_229,Africa,livelihood,0.9893394798731018
country_name_229,Africa,total_catch,0.9103937656250001
country_name_112,Africa,portions,1
country_name_112,Africa,total_employment,0.9840738961884121
country_name_112,Africa,women_employment,0.9847737175564129
country_name_112,Africa,livelihood,0.9927946994238526
country_name_112,Africa,total_catch,1
